-33,-3302
5228,-4800
-12287,-721
-14674,-6210
2663,-7372
13887,885
6874,8959
2830,8516
8098,791
2029,-951
4322,1914
18590,-1434
8657,2624
-7770,3796
-3357,-8492
3194,-9083
-14991,4299
-13946,6683
3903,-6875
-3545,-3487
-26582,3349
-23160,-2324
-4119,-12224
9413,-8956
9254,855
-8041,8665
-5953,8733
3572,-2533
359,1993
8753,4066
31438,3484
23577,10773
-3122,18632
-15125,12591
1297,-1186
10809,-8910
3068,1849
5030,6772
503,2712
-15988,3512
-20137,-9107
-2193,-17608
14548,-10976
1025,7769
-20139,12770
-18154,-5897
12626,-20374
32767,-10813
22604,16905
5799,20926
-8938,7228
-8786,-5717
17596,-12399
24223,-633
-858,16143
-19149,7660
-2500,-10240
5384,-13715
-14196,6441
-16086,11436
3952,-4955
3,-11997
-16729,-711
222,-187
8163,450
-13211,10564
-11652,1682
3240,-7411
5978,-995
-2291,6110
1803,5676
3308,-3676
-80,-1352
-715,3048
10675,4838
20141,-339
15025,5477
3605,9893
-13784,9742
-9843,1008
5178,-13257
1455,-3233
-7543,6811
-2369,1225
-12143,-4462
-18971,-6167
7157,-11938
26838,-4462
11375,11859
-660,15165
4731,-1062
-3439,-8464
-5277,-3847
5615,-1967
6694,1183
-5652,-914
-14998,-3591
-2576,-3773
5202,-2182
785,3837
-4933,2404
6249,-1233
10244,-895
-1371,7608
-2927,10435
3560,4382
3275,892
4596,2508
3733,2622
-2527,4058
-6157,3668
2935,2289
6313,5
-7031,2198
10022,-697
15754,-5655
-10376,10076
-19690,7015
-1953,-6358
12610,-10155
-2912,-3977
-32090,3709
-26706,-5158
6080,-18217
15932,-13624
-4695,4520
-4057,13248
14606,-638
10991,-2962
1208,4646
11052,5721
7071,3370
-8602,4973
-2467,-3894
3271,-8571
4327,-3688
10013,1669
8572,5767
-13713,6034
-12206,3711
23196,-5850
21650,2027
-13540,21011
-20564,12352
-2475,-9877
-3380,-10083
982,1497
15194,1879
3723,6180
-16242,3894
-7734,-3719
10362,-4987
9402,1198
15824,6530
16729,3139
-8215,8312
-19411,5649
-1603,-5728
19024,-7686
11633,372
-14612,7071
-20662,994
-8598,-12413
17539,-11840
11689,-1937
-12640,10496
-10865,160
2566,-12132
1560,-3857
246,3431
-1597,-253
-12172,-4825
-16532,-9465
-6088,-10943
4697,-7273
5525,-46
5912,2842
-4440,2827
-6002,4902
4366,1825
11598,1998
3942,5684
-10615,8990
-13292,4696
-10073,-3161
6791,-2891
18077,1778
11588,13103
481,12929
6152,5276
10162,1045
-154,3410
792,1543
8619,-1296
-6229,1198
-18318,384
-1495,-13134
14069,-13127
6955,2016
-7941,7315
-18020,2786
-15803,-7137
12123,-14497
32767,-5629
-2039,16885
-25152,21052
-5664,-13261
13185,-25928
2919,-6638
-1925,12621
398,7669
-3783,-317
-6108,-8611
7934,-8949
11027,2049
-452,11647
-7035,227
-7269,-8638
-7545,-3372
-7561,-94
-5984,-999
-634,-5243
-1586,-5402
-7684,3532
-10202,7453
-5242,4046
2735,-5059
10873,-7240
8631,3950
-436,13846
-6825,11707
-3041,2237
4472,-7037
1930,-3304
-2830,1873
3226,-790
6919,-3535
-2044,253
4128,2571
7548,-216
-18059,4323
-14259,-1163
15916,-12926
16241,-6407
-17342,6629
-21874,5441
8469,-14346
12721,-12891
9920,3018
9413,8738
2502,12463
1215,2701
13299,-5568
15970,-799
-3063,9476
-641,6924
11134,-2744
3672,757
-13262,3431
-7850,-3106
-4338,-6554
-7859,-1506
-10556,-3317
-12400,1475
-10519,2580
-665,-1955
8926,-2475
5503,6915
-1356,9487
-13665,1020
-20468,-5191
-5740,-14152
3661,-11781
1529,-2482
-2004,2143
-3986,3278
-1459,57
8657,788
9689,1674
-2404,6606
-9639,3535
1567,-7904
11193,-11555
-4098,-1380
-19423,1833
-10495,-8111
10699,-14255
17405,-6503
10096,10903
2137,15148
-3543,7280
-658,-3587
5982,-6222
10963,610
1418,5580
-3499,5380
-3392,-5222
-12110,-4944
-6521,-3303
5547,-1206
9791,6329
4031,7362
-2558,5101
-5513,1802
-678,3850
5072,3989
6951,452
3231,-482
-6731,2404
-13741,2203
-1678,968
9923,-5513
-426,-2347
-13991,-1163
-7736,-7780
1639,-9073
999,-1820
1561,2530
-997,-1296
-16556,-4121
-15688,-9893
1542,-14081
1756,-5208
-10514,4175
-10730,3504
-875,-6587
3742,-8495
14405,-1883
21948,6547
3528,13997
-12798,9662
3425,-9452
17231,-9841
5411,6967
-9887,11323
-3005,3245
-164,-8847
-6707,-4170
2290,2394
18154,9756
7469,13383
-10868,7401
-6947,-9088
1823,-12221
934,3220
-3539,12026
2002,2929
-2208,-9567
-16286,-3503
-6562,1314
15804,526
9955,6241
-12504,6287
-11392,-3097
1735,-9778
7636,-3436
11256,2845
7906,2027
-18028,-2606
-24622,-9856
-1725,-18382
9887,-10032
-9132,5195
-15955,5407
2166,-8101
9627,-8603
9602,1945
15029,8488
2913,8994
-12958,2983
-2743,-11246
7525,-11038
-1371,705
-5046,3232
-35,728
-4200,1089
-6032,-1010
8819,-3071
14281,1357
397,9639
-7226,5468
-2967,-2145
-1395,-1643
-2174,3630
-1995,6446
-1251,984
-6755,-5226
-12127,-7205
-5455,-3661
5885,2680
2083,5757
-9189,5037
-3702,-4450
6765,-10623
-1296,-2771
-1998,5399
1109,1097
-13725,-3880
-16879,-9841
12210,-14473
18919,-3606
-9462,14034
-12626,8412
11415,-8073
8609,-6264
2207,3624
14937,4528
14552,2722
-5144,1538
-4231,-3444
8129,-3715
-3188,6490
-11200,5620
-930,-5520
5236,-8784
-7791,510
-10066,3764
-264,-5028
-1703,-6739
-6010,-6857
-2034,-2426
-1877,4041
-7407,3027
-5841,-326
-3917,-83
-789,280
-2640,-790
-2609,2048
2985,67
4115,-611
-4641,598
-10618,94
3434,-2838
6602,-3861
-19,1265
-2620,-1168
-8057,-3063
-18454,-4053
-10233,-7413
6505,-12669
1500,-2852
-9432,4069
1110,-895
5445,-2980
-2473,-247
1540,-882
11714,-32
10695,2371
8202,6241
10754,5002
4837,5676
-3598,5219
1680,1595
8908,-2484
302,-947
-4328,263
6615,-1049
13122,-766
-372,5235
-7541,5203
636,-1346
6323,-2637
-5204,5205
-12409,10529
-3099,-146
-616,-7572
-7175,-3863
-6509,-1856
-4026,-3499
-3463,-5344
-9200,-6196
-9022,-5331
-3195,-6002
-1092,-2468
-6459,-164
-13632,-2283
-14983,-6341
796,-6883
10231,-6248
-9146,1353
-16017,680
2074,-9564
13077,-6125
300,2181
-4782,4165
3628,-1588
10380,-1865
8877,2011
2961,8279
-4568,10361
1214,4307
14158,-3160
15979,-119
1321,8999
-4546,4901
2981,-3589
3285,-2137
-1785,1598
3062,-595
6785,-2081
-2057,2620
-5609,3922
-3243,8227
475,8427
4427,2058
1576,-555
-3221,-211
-4339,580
1357,-2774
691,-5213
-10132,-1826
-15479,-1878
-6146,-6531
2013,-7834
-7667,-1091
-17410,99
-9701,-8018
-853,-11496
-9226,-6188
-13614,-6770
-4485,-11115
-2202,-8634
1100,-6414
8034,-6564
5855,583
-2044,7629
4077,1229
8224,-5571
-2650,2493
535,6642
16615,1649
11865,7812
-5691,14197
-3870,4037
8409,-6471
10562,-3729
-2862,5303
-11697,4386
-6757,-5443
-5162,-8604
-3796,-5926
2528,722
3147,10639
-1852,11517
3126,-294
2068,-3511
-8158,3829
-5154,3590
7192,-5615
1211,-7260
-17014,-1881
-13692,-4095
3935,-7458
2462,652
-5903,6260
-133,-400
2426,-6265
-6723,-3684
-4891,-4563
-1930,-6367
-10450,-6036
-1423,-10631
12007,-10440
4533,3251
-9941,11448
-1552,4617
10576,-10363
759,-5988
-5433,4049
404,2673
1652,-2292
-7148,-6028
-4824,-4046
7805,-1559
12110,5313
-2785,8729
-12856,6550
-4021,-3034
2874,-8082
532,-5548
-15,-318
-1144,5874
-1379,7478
7491,2788
12033,-571
484,4261
-11899,4998
-7899,-2047
-193,-8182
-6000,-6342
-9932,-1334
-5993,-3935
-10360,-862
-12975,-1218
-6040,-7739
299,-7468
-7491,-3170
-11220,-689
-3569,-6775
-6491,-7546
-9120,-6674
9774,-10879
15496,-2328
-3328,13284
-2664,8587
11759,-4398
15085,-2362
9537,5611
11116,10893
6166,5972
-5093,1523
-1923,-2075
2958,-2730
11393,2942
11595,2297
-2813,5282
-11247,4253
-2991,-1521
6366,-5830
3343,-4025
-5202,2294
-10609,4914
-7037,-611
1990,-7913
-848,-6004
-8700,4767
-4554,2485
-3268,-5859
-14258,-8404
-13090,-7418
1602,-7746
-368,-468
-16330,7733
-7886,-2265
9263,-12451
3249,-2981
-7629,6873
-5749,3171
-7765,-6202
-7555,-11811
9413,-11725
14810,641
3376,13728
-7633,8625
874,-2523
7040,-8338
4174,364
3609,5692
3705,3806
-5795,-729
-6587,-1454
1133,1019
8249,3804
2993,-29
-7758,-461
-4416,-21
6420,-906
11368,1922
8982,654
-62,-1191
-9320,1697
-6108,2576
5620,576
4726,67
-3678,1106
-3881,-528
-2429,-1674
-6633,961
-7848,-2556
-1687,-9948
-3636,-10234
-10923,-2658
-9363,-837
-4783,-5976
-7444,-7350
-9302,-4915
-2570,-3527
1498,-2307
-8234,-2886
-10363,-6767
1808,-11768
4354,-6270
-2636,4107
5815,3391
5552,974
-1597,4913
4802,-727
10780,105
-1557,5669
-10528,6945
5812,1702
15016,-1103
5429,4496
-1960,3389
-7421,6420
-1556,5975
10849,-2210
12312,-2764
3890,547
-6224,1851
-6532,339
-1275,1700
1952,2111
-949,1037
1331,2323
4252,3352
2045,4047
-1320,-241
95,-5422
-4007,-7746
-23051,-4833
-22316,-7517
-161,-17413
593,-11243
-17853,2779
-16518,-2086
1678,-10645
-888,-7667
-10630,771
-2856,-1394
5561,-6984
6480,-7259
9982,-5105
7482,4291
-4022,13648
-2549,7870
8453,-5164
10635,-4339
2373,5750
3521,10493
289,6524
-6563,-747
-4643,-10337
1599,-4639
5875,9491
8005,8208
7688,-1569
-2179,-4451
-12419,-662
-8170,1427
6636,4444
12139,6717
4056,6583
-988,5888
2508,5913
1620,4109
-5837,-828
-6078,-6104
-121,-9663
-5374,-6386
-21854,-667
-14027,-5250
8579,-13778
-3231,-4789
-21806,6896
-1061,-3936
13986,-11180
-1089,1752
-5522,6050
5464,-168
3057,-5677
4321,-5701
13280,-1686
2474,9536
-9233,9255
6230,-6673
17781,-10628
-733,5651
-7018,15025
11396,6525
11716,1879
-3985,-15
-8093,-6547
-3895,-376
-2090,6569
3305,-1292
2126,-8003
-5422,-1750
-5197,3619
6464,4861
7462,6010
-171,6605
2619,1531
5116,1441
-4687,8189
-10188,2092
-7950,-7367
-5468,-9362
-4036,-7216
-14405,-3877
-17564,-3328
-3390,-6318
4992,-6042
-4369,1895
-56,3120
15257,618
2767,5893
-5533,5854
7166,-6111
11640,-6667
-3937,884
-1777,2144
7883,-3395
1575,-308
3219,2016
12921,1558
4285,9684
-12702,12187
-6184,1423
7232,-6333
9663,-3375
3555,199
-7198,4480
-16025,5658
-6798,-4522
10708,-15791
6768,-5509
-7267,9693
-5962,6300
4383,-2803
4111,-2160
1506,1589
5479,3829
3743,5405
212,2591
-6832,-1511
-5659,-1739
3141,-4416
-36,-3317
-12293,807
-7879,-979
4032,-5905
-12578,-3560
-18816,307
2267,-5090
3136,-3956
-17368,297
-11138,-8137
4918,-14780
421,-3281
101,5118
11651,-925
11129,-3973
7009,3125
13317,11966
16939,18371
2400,14705
-5812,3281
1939,-4550
8882,-173
3823,6244
-2082,1446
-3056,-4360
-5111,-3365
5011,-1171
24049,2302
20688,11126
-6099,14926
-9503,6544
2193,-2009
3279,350
1582,386
1948,-502
-8677,56
-19834,-2248
-11329,-9988
4115,-11632
2270,-4189
-14976,1986
-18088,-481
-3059,-8990
4641,-11782
-9300,-3090
-20448,5097
-1460,-1096
8781,-9764
-6650,-2532
-10834,2112
2460,-616
9805,-1216
9746,-1157
8211,-1937
1829,2404
1036,11043
10389,8704
15907,869
5667,2997
-7758,8597
-8130,7444
2039,2516
5898,-4149
5949,-9450
2538,-5665
-4278,7021
-4570,9787
9361,1517
8925,-3806
-7451,3069
-9287,8667
2785,6278
6798,1126
14704,-2931
19078,-1581
-1222,8434
-15776,11344
3213,-1429
14516,-7586
-4693,317
-21300,3006
-12161,-4643
2962,-12683
-7013,-7565
-15202,-245
-7064,-1289
3714,-5696
6347,-5015
4537,2325
-1965,7208
-6289,2875
7698,-5392
14566,-7563
-483,2492
-14869,6581
-5216,-1010
5154,-9020
-691,-3958
-2513,4324
2984,6543
3488,5738
3032,1939
7109,-1766
8766,3199
9378,10442
8007,12252
4552,7092
-516,-1058
-3741,-1920
-263,2712
1877,9425
-1090,8309
5428,-355
18065,-5678
9514,1403
-4236,11790
-1654,7363
2941,-680
-4203,-2589
-16627,-3107
-13815,-4827
-4567,-4766
-1197,-2147
-11402,-3496
-15598,-8877
1943,-12806
14061,-4365
7539,12239
1107,13743
5849,654
7138,-6436
9067,2122
9695,9360
2496,7685
-957,659
1812,-5152
3231,-2986
4615,4836
5277,8164
6239,4859
4476,-1350
-1447,1144
-5153,3961
-2012,1255
1561,-707
5587,-1413
-681,-1413
-14094,2504
-10179,1426
11595,-4517
15663,-583
1690,9178
5700,8767
11863,3501
-4083,6126
-9659,6914
4757,-543
1908,605
-16602,2170
-21326,-5308
-6902,-10971
7402,-7120
9394,2108
540,4117
-5145,313
5402,-2187
9568,3601
-744,9627
-6483,2543
-2841,-7393
2441,-4241
8594,3185
9500,3309
4416,534
5797,-735
10699,1355
7996,8186
2540,10863
8230,5602
14934,3065
6374,7221
-5179,9474
-2633,-920
2642,-10630
-3571,-5528
-6681,1059
-1335,2203
-1835,-783
-4489,-4556
149,-5728
-1543,2035
-8819,11127
582,6305
8045,-3378
169,-1894
-3667,3034
2819,4307
-2848,2103
-18401,106
-17852,-8049
2025,-12402
12147,-5880
-491,3375
-21808,5537
-14237,-1715
9504,-8036
17963,1701
12509,8454
4685,6982
428,4600
3582,3852
13383,1233
14949,3803
8030,9434
8736,8609
7505,3010
-1518,-237
-6833,15
-3384,1941
2261,5467
272,5011
-1579,-1850
-893,-8938
6150,-4568
3017,7075
-2877,9950
323,-2593
6076,-9126
6933,-5661
-1214,9601
-2892,16203
8258,5583
14804,-2919
3637,-2201
-6004,5564
628,7251
5524,2725
-2410,-1855
-13614,-5980
-11595,-6830
2949,-4489
9059,2224
-11805,8743
-23704,3532
-5250,-14115
9111,-15154
356,3577
-6187,11844
1983,-269
4791,-8315
5852,-3550
10346,2277
8440,9502
10034,11206
16542,1967
8053,-3632
-18302,2867
-20069,6449
-1150,1373
9799,-793
4334,-1424
458,-2262
4918,-1994
3758,5634
1283,11533
1410,6005
3813,-2702
3459,-4327
6059,690
1087,7915
-4889,10673
870,595
1097,-4278
-857,-1278
5559,1200
5976,6676
-2325,7975
-2570,-2209
-5297,-10751
-13784,-7001
-10806,-853
-973,-351
-8896,-2724
-12873,-6244
8996,-11665
17956,-407
2536,19718
1454,13844
12057,-7137
11923,-8246
12626,1869
7521,10566
-8055,14865
-2579,873
17158,-15472
12345,-4872
-14257,16646
-17584,15238
-1937,-6239
3180,-14923
-3027,-8786
-6362,-613
-3478,1785
-6230,129
-3809,-4983
-939,-7774
-2592,202
580,4740
4025,2765
-10807,4613
-25795,5154
-5907,-5954
18394,-13510
13186,-533
3148,12531
6962,10918
6530,7170
-963,579
-971,-4310
-5,1998
6544,8998
4242,3511
-8542,-928
-9245,-5283
6856,-3071
13643,9960
11161,15558
11704,2880
9531,-9472
17268,-5540
17676,8246
-5863,19000
-20656,13528
3325,-7807
27040,-17108
10907,2841
-5163,22410
-3845,11356
-9020,-8370
-16623,-14894
-4297,-10542
7592,-5155
-505,3795
-8686,4143
-5947,-5389
-7663,-7528
-9219,-1258
101,2462
4910,3417
-9449,5792
-17314,5316
-120,-6596
13931,-11747
5394,2246
-4836,12383
-3426,8333
-1342,-842
-4358,-9179
-6473,-8358
-1548,1702
8278,4296
-2315,1419
-17514,-862
-1469,-3201
18454,-181
15520,11149
10892,9764
10074,921
3798,-310
7323,4259
11417,6101
3523,8761
2077,5413
17151,-3283
10668,-1361
-2411,10536
-5053,7552
-3864,-1823
-10659,-7546
-17149,-8633
-5468,-13812
4653,-16313
8454,-5095
2802,6911
-9982,11539
-10143,5569
2537,-3999
12645,-5014
1474,4486
-12236,8779
-11163,-2872
-4657,-13996
-5507,-5174
-3199,5973
2188,6677
4566,66
2430,-5363
-12111,-2471
-18354,2422
-4294,-1030
16004,-6591
7466,-5843
-6122,4392
3774,6863
5731,10658
-1679,10549
6043,-3327
18092,-8673
11642,3674
2236,13281
1916,7201
5058,165
17525,-100
15691,5128
-9919,14269
-20809,7344
4275,-13367
14748,-15699
-10849,4861
-27210,8865
-12419,-13462
5340,-23426
2376,-4699
-1826,12147
-3098,7694
-4622,-2366
-5674,-8529
-3919,-4536
-4127,2994
-4011,127
-906,-10723
1071,-10983
758,1344
5362,12325
8486,11536
8477,5774
-2065,100
-10952,-2042
-8709,-2328
455,-2481
4869,-5631
2271,-3883
-1393,2483
2616,7438
2075,7265
1587,5022
17522,-3340
22824,-876
8086,13528
-1248,13508
3313,993
9731,-3752
10385,2433
1544,9957
-11211,8038
-11726,-3780
-6987,-15452
-11155,-11174
-19217,-2199
-12655,-7513
-6202,-18398
-11595,-9368
-11888,4018
-2367,3976
7759,-1839
2483,-2740
-12874,2643
-14578,1258
5622,-6634
7551,-5532
-4837,3961
198,312
5918,-2743
-2229,2095
2282,2919
16444,476
11689,4203
-7126,9843
-3338,5832
10489,-3052
2960,2454
3414,4902
19631,-541
14211,4038
-2893,10819
1408,3302
13740,-772
2285,8242
-5498,11062
2138,-4374
7250,-9751
741,-441
-5309,7571
-3614,4655
7483,-2305
16513,-3880
1280,4490
-26396,12576
-28266,-2636
-8151,-27487
5353,-26185
-3838,-3051
-17875,11623
-16377,646
-3955,-13747
-1544,-9730
-7917,3016
-3623,6800
5069,-793
-3823,-6322
-12219,-4267
-62,-4620
4502,-1047
-5589,4920
-4298,382
3873,-3246
-8090,622
-8090,2519
3224,-4656
-1741,-4170
-14950,142
4268,1385
30159,2839
19637,11929
9919,12930
15427,2539
10792,4809
-4229,11051
4901,3108
20299,-7400
17068,-1294
9435,7309
-485,11796
-3107,8472
10199,-2603
22573,-5659
3215,9358
-24924,16111
-24687,-5267
-14883,-27245
-6021,-24003
-6265,-6919
-7897,1595
-10482,-3723
-19315,-6902
-23113,-6287
-15734,-3789
4547,-4820
4771,-6522
-15260,-3058
-20012,-8236
-10387,-12428
-3218,-6482
-11694,-3455
-6267,-1693
11227,-6545
4923,-431
-13203,10052
11303,1636
20785,-7677
1903,13812
744,17151
13821,10091
7825,3083
10877,835
20412,3058
9223,16483
-4269,17348
-4131,-841
8683,-14779
11588,-7019
2945,8816
-6945,11896
-14279,-2474
5912,-12359
20377,-11738
5282,15026
-6714,18185
-3446,-2091
-1461,-14397
-306,-8475
-6492,4770
-613,2554
6998,-9909
-5747,-9850
-14623,-2612
-15655,1879
-5000,-932
4464,-9690
-11484,-4093
-14266,459
-14274,-4600
-16871,-4492
-10968,-13360
-2027,-13946
-1336,-4979
-17974,4207
-12028,1795
11897,-12323
8838,-8295
-8793,10487
-1142,10390
58,-12
3575,-3155
18564,-5556
17487,7856
2954,16979
10078,8564
16576,-3846
6642,624
8001,6025
3481,7970
-9736,6448
-3175,-3361
14187,-8099
3274,2342
-17434,9706
-2934,-5768
3592,-16645
-7188,-994
-5390,7802
4485,3940
2085,-2735
-5370,-6516
-6296,-5570
-4343,2094
-12881,2527
-13335,-4665
-10581,-13766
-3303,-9369
4447,-5709
1124,1307
-11913,741
-16830,-6689
-4439,-11753
5616,-5155
2148,2710
-1201,3860
3301,-1809
-2776,-4583
-11117,2180
-10557,3093
4155,-1428
19782,-6376
11292,828
-9394,14557
-614,8450
28239,-3102
19765,2182
1347,13966
-503,7426
-7866,1204
-16308,-4627
-5226,-10567
6021,-8409
499,1395
-7092,2358
-2440,-5616
11438,-7155
1887,1852
3588,8736
-215,-1461
-5925,-3526
-14688,-8384
-10739,-3301
-4117,-2370
-6958,-4616
-10646,-5663
-5153,-5596
-6554,-3921
-15230,-1270
-13018,-5807
-6551,-10776
-4689,-12335
-11366,-6224
-15819,-2332
-5378,-7465
-1409,-10573
-12394,-2022
5024,82
18603,-3305
-5326,8171
-15933,6757
17529,-7747
30529,-8253
4608,12552
2038,14949
23911,543
17804,985
-5323,12666
-1960,9833
5508,968
-4017,1351
-5969,1418
963,-2894
971,-4103
108,-6082
-4916,-5106
-19839,1380
-15192,-4022
514,-13730
1233,-10785
-8509,-1760
-19212,2794
-2135,-953
9054,-6230
-4947,-1379
-13188,1059
2040,-1695
11829,-3247
-8997,1877
-22914,-1080
-16353,-15992
-7352,-19688
-2282,-8883
1014,3545
2217,5979
-6548,2059
-19137,408
-867,-3050
25776,-5903
17621,8846
-13474,15485
-15484,2230
8426,-15148
9596,-8054
12968,7406
19811,5649
8818,7028
-8814,6752
-2325,-86
12754,-4948
13871,3329
-274,10822
-5734,7092
-209,-5054
5101,-8093
1030,-2596
-6182,5093
-10836,-188
-9800,-9864
-13485,-11538
-11739,-6631
-4290,-1747
6512,1505
9875,648
2085,2553
5392,3016
4411,1983
2590,4914
-5961,3388
-10055,-3631
-11711,-14699
-25939,-14747
-30880,-10021
-19427,-12156
-5251,-12319
-1793,-10374
-7091,-567
-5511,2986
6954,-5927
7707,-6444
-1429,5618
-15459,8341
-11883,-3118
4470,-19040
12953,-14730
6061,2054
1393,14340
2686,12088
9846,3250
9833,-1265
5390,5965
3634,10463
7802,5879
7682,-2283
-2856,-6642
-18532,-4737
-10950,-2092
12837,-6483
8372,-743
-4735,5467
-6332,3384
1637,1650
4662,-1912
8080,779
8496,2175
-232,5319
-7076,2889
-3004,-4649
-9416,-8045
-24377,-4914
-11584,-10550
-3826,-12970
-9664,-2526
-9908,-1507
187,-4911
9034,-7327
827,1720
-11671,9749
-7831,1429
-3658,-5386
-4105,-6405
-3430,-4121
-7721,-2741
3646,-4553
9222,-6309
5786,1656
9360,2826
12629,3470
3382,8679
-3853,7111
7082,-997
565,-4735
-5900,2173
1208,692
5975,-313
-6767,883
-7785,1932
6797,-6198
5141,-4243
-10428,5748
-11914,5985
5253,-4656
12455,-8969
-875,140
-6891,3847
-2846,-2196
-763,-3612
-1687,-2288
-2567,-2876
-6211,-3102
-10809,-4173
-9714,-8193
-3827,-8506
-7983,-2804
-15846,1321
-8801,-5038
-7523,-7909
-15824,-5623
-13146,-8239
-6713,-9507
-3739,-4054
-3034,-969
1690,-3442
16928,-4413
13782,3555
4165,14685
13556,6805
12598,905
-4842,5851
-8542,4222
3728,-4283
8953,-5824
-2075,880
-5977,5462
-249,-487
8790,-2234
5733,1392
3960,3699
2640,1464
652,2091
-4510,2430
-10955,3329
-2086,-3003
5503,-5499
1499,-2228
-205,-1204
-4382,-980
-13413,383
-8017,-5190
-230,-10013
2938,-5106
-8677,2470
-14778,4111
-5211,-7863
-5009,-10501
-16494,-3372
-8755,-6119
-441,-10410
-8349,-2490
-18249,-1992
-10308,-5868
-21,-7004
9103,-3710
17486,-2443
11265,4391
4083,12859
96,10413
1655,5078
2810,1293
3718,5629
5962,1555
11205,-1776
7223,433
5299,4834
5907,6324
3417,7292
9222,1154
10510,-2307
6672,5056
1963,7749
-2740,6378
1692,-232
3062,-4787
-6225,1236
-1938,515
5955,-2778
-1034,18
-11896,-1517
-13350,-8559
-3344,-11968
-9462,-6914
-16409,4007
488,-4944
1974,-6556
-16280,3337
-16914,-2403
-5309,-11444
-7216,-9672
-10217,-2014
-13002,-2322
-10521,-5860
-894,-9344
492,-3094
-3769,1046
-1581,1121
14399,-1300
15964,53
9699,7818
10204,7841
6064,8616
1454,7833
1211,2343
6584,309
7585,2226
3267,2443
7096,-1753
5077,-2172
-262,3214
-1840,7725
-588,5067
-225,1121
307,16
-1250,1191
-1483,4370
4864,72
11845,-1039
7276,7269
-8056,9733
-7344,56
7477,-11105
4497,-8093
-90,2071
-391,660
-12098,404
-19701,-3034
-8308,-8724
-1296,-7174
-3187,1102
304,923
5404,-2700
-4367,-3055
-17501,1752
-18518,1623
-8281,-2968
5612,-9503
14409,-7223
2693,927
-6038,7977
-5298,2682
4274,-325
14607,-871
18625,4184
10595,10154
-572,11672
422,2183
12765,-6591
11996,-3077
-3623,7664
-141,3497
6155,-6325
1188,-1603
-7670,4885
-8410,5988
-348,-284
4497,-5759
8541,-2326
6979,6108
-2276,9823
-4140,1967
1256,-7134
-466,-6888
-7941,2313
-5682,4266
-2240,-1566
-5516,-5311
-770,-7479
-2088,-4449
-12502,3789
-8004,2949
4931,-2427
-2869,-2017
-9360,-2603
3616,-8604
4693,-4508
-2863,6927
1733,5474
6993,4142
-1741,5437
6758,4316
17467,-460
11817,8169
-1403,11709
-3248,5456
6810,-2040
4239,-1129
9783,4546
1256,4290
-8902,6288
-6199,-6277
-159,-11972
-2963,-5114
-16329,7339
-21275,5426
3285,-11737
4206,-16755
-7267,-719
-626,1605
12860,-1711
9759,-637
8369,4310
12938,3979
4545,7111
-2112,9948
1310,4728
3228,-3641
4954,-3450
-260,256
-7839,3827
-2909,1761
2395,-438
1433,298
-2667,1018
-4150,588
-10220,1413
-7377,-1051
-1424,-6495
1729,-3526
-4833,2399
-4831,2910
10261,-2454
17040,5209
10062,15341
11363,14036
14261,6410
6878,3860
-7150,3007
-2382,619
8072,-2922
10662,-477
10319,2424
1776,5549
-9237,9579
-9624,3886
1133,-3131
1040,-2958
-10015,1497
-4947,-2529
4384,-10342
-1350,-3120
-9102,2446
-1751,187
-4607,-4710
-14746,-1123
737,-6067
6274,-9572
-8649,-817
-2807,-2060
15532,-5871
17858,2368
8197,13630
10134,16876
10986,11107
4082,4422
341,2083
924,1600
1743,368
25,-996
6028,-1533
10920,683
8527,7038
-1129,13874
-16334,13737
-4075,-2040
6468,-14007
-4179,-204
-8012,6277
4219,410
13142,-1498
3118,6561
-2888,8274
3197,2768
4588,-270
-4377,-510
-3988,-1306
-2,-638
-4800,2353
-2130,-267
8281,-3944
12752,110
-504,7255
2254,7480
-1266,-2775
-16080,1250
-12365,-5611
7027,-13179
8841,-4763
-938,4580
-751,2721
4753,-1433
5055,-140
-6414,8794
-1037,8385
13731,-2496
5455,402
-13271,6282
-1912,-319
12490,-9001
11842,-963
1984,4951
-366,5819
-227,737
-3286,869
4841,2966
10890,2581
-3527,8988
-1863,5675
17390,-5456
11552,332
-9345,10362
-10450,7918
-3366,-2806
2510,-7932
-3253,-4867
-14014,4820
-16142,-618
-9885,-7823
8091,-8849
19735,142
13049,12969
6984,15318
-1368,8003
-3269,2827
9217,-1892
14566,1458
6834,7375
5966,4736
13101,-1179
13841,2346
8147,9143
3973,12558
-3003,9013
-2294,4093
2781,-2921
94,1562
-8187,3917
566,-3230
11416,-10489
3205,-1877
-10770,6235
-4426,2823
4346,-3461
-382,857
-2391,3879
-6188,886
-5291,-3504
3398,-7779
3425,-3795
1809,2609
1302,3779
2608,2888
-4184,-2928
-8414,-3447
-5580,-4292
-11385,-1813
-14790,-96
5577,-6269
14059,-710
583,13986
6040,12729
16796,6672
9271,8525
-4777,6700
3287,-1627
4225,-7321
2679,-1273
10778,102
17753,4138
7490,11118
-2796,14189
5883,7529
8284,1775
7019,5630
8258,6079
-4814,6353
-17343,1767
-868,-9205
9188,-9136
-174,3433
-2805,6850
2378,2365
-2179,-926
-3903,1329
4457,4090
9876,4684
11688,1930
14480,-985
6270,-133
-10365,1881
-15948,-2032
-8962,-7118
-10049,-5652
-15276,-3718
-2605,-7950
-442,-6155
-11480,338
-16775,-1647
-10458,-3164
-6636,-5265
4384,-6386
10409,-5190
